time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
5.096505,-0.0613,-0.1038,-0.0034,0.121
5.125294,-0.0541,-0.1349,-0.0002,0.145
5.137973,-0.0898,-0.1589,-0.0429,0.188
5.158873,-0.0948,-0.1637,-0.0446,0.194
5.179408,-0.0465,-0.1200,0.0172,0.130
5.199766,-0.0406,-0.1284,0.0771,0.155
5.234360,-0.0957,-0.1636,-0.0108,0.190
5.241926,-0.1227,-0.1873,-0.0231,0.225
5.260072,-0.1205,-0.1658,-0.0269,0.207
5.280683,-0.0720,-0.1755,0.0210,0.191
5.300711,-0.0717,-0.1852,0.0481,0.204
5.324619,-0.0621,-0.1684,0.0527,0.187
5.340837,-0.0147,-0.1922,0.0720,0.206
5.361193,-0.0620,-0.2211,-0.0026,0.230
5.381633,-0.0755,-0.1711,-0.0267,0.189
5.401945,-0.0298,-0.1017,0.0784,0.132
5.425449,-0.0271,-0.1617,0.0226,0.165
5.442385,-0.0169,-0.1714,-0.0078,0.172
5.462649,-0.0330,-0.1645,0.0082,0.168
5.483153,-0.0260,-0.2003,0.0155,0.203
5.503919,-0.0095,-0.1955,-0.0252,0.197
5.526949,-0.0336,-0.1451,-0.0272,0.151
5.546085,-0.0363,-0.1786,0.0124,0.183
5.566401,-0.0340,-0.1761,0.0029,0.179
5.586748,-0.0366,-0.2000,0.0116,0.204
5.618053,-0.0520,-0.1446,0.0543,0.163
5.627684,-0.0568,-0.1375,0.0663,0.163
5.647948,-0.0517,-0.1543,0.0731,0.178
5.668469,-0.0449,-0.1501,0.0223,0.158
5.688969,-0.0047,-0.1746,0.0379,0.179
5.712366,-0.0159,-0.1869,0.0346,0.191
5.732886,0.0156,-0.1894,0.0508,0.197
5.750824,-0.0020,-0.1747,0.0440,0.180
5.771459,-0.0206,-0.1670,-0.0098,0.169
5.792027,-0.0430,-0.1596,0.0272,0.167
5.812363,-0.1280,-0.1592,0.0088,0.204
5.836573,-0.1195,-0.1517,0.0006,0.193
5.853421,-0.0984,-0.1013,-0.0029,0.141
5.874086,-0.0880,-0.1063,-0.0422,0.144
5.894911,-0.0939,-0.1258,-0.0090,0.157
5.918242,-0.0860,-0.1914,-0.0362,0.213
5.935852,-0.0914,-0.1872,-0.0366,0.212
5.956433,-0.0588,-0.1613,-0.0502,0.179
5.978019,-0.0584,-0.1470,-0.0245,0.160
5.997952,-0.0790,-0.1473,-0.0410,0.172
6.024624,-0.0802,-0.1501,-0.0483,0.177
6.042070,-0.0742,-0.1792,0.0075,0.194
6.059567,-0.0761,-0.1841,-0.0294,0.201
6.080531,-0.0757,-0.2034,-0.0251,0.218
6.100780,-0.0583,-0.1964,-0.0086,0.205
6.123690,-0.0383,-0.1607,0.0107,0.166
6.141426,-0.0523,-0.1369,0.0013,0.147
6.162462,-0.0834,-0.1345,-0.0009,0.158
6.183065,-0.1076,-0.1176,-0.0118,0.160
6.203076,-0.1030,-0.1344,0.0613,0.180
6.224984,-0.0830,-0.1274,0.0406,0.157
6.243861,-0.0500,-0.1376,-0.0118,0.147
6.265258,-0.0393,-0.1571,0.0011,0.162
6.286250,-0.0215,-0.1789,0.0103,0.180
6.308459,0.0050,-0.1862,0.0088,0.186
6.335849,-0.0364,-0.2027,-0.0116,0.206
6.347625,-0.0278,-0.1880,0.0065,0.190
6.368383,-0.0073,-0.1853,-0.0039,0.186
6.388954,-0.0132,-0.1730,-0.0301,0.176
6.410298,-0.0352,-0.1561,-0.0314,0.163
6.442073,-0.0706,-0.1611,-0.0246,0.178
6.450936,-0.0681,-0.1682,-0.0334,0.185
6.471451,-0.0519,-0.1441,-0.0189,0.154
6.492561,-0.0647,-0.1295,0.0091,0.145
