time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
5.573175,0.2428,-1.0234,1.5308,1.857
5.597553,1.1578,-0.7735,1.3421,1.934
5.615247,2.1703,-0.1990,1.7201,2.776
5.633705,3.6136,-0.4333,0.9898,3.772
5.655996,4.9095,-0.4809,-0.5994,4.969
5.675496,3.7773,0.4518,-0.5683,3.846
5.696511,2.7695,1.6960,0.5296,3.290
5.721203,-3.6860,6.2188,-1.1718,7.324
5.737480,-4.1592,7.2223,-1.6165,8.490
5.757614,-3.5574,8.3874,1.6795,9.264
5.781955,0.8153,5.2917,1.6776,5.611
5.804485,1.6082,2.9367,0.3016,3.362
5.818635,2.4950,1.1359,1.3903,3.074
5.839018,3.2422,0.6371,3.0823,4.519
5.859363,3.4918,1.6026,5.0104,6.314
5.883174,2.9601,0.9873,4.8220,5.744
5.907607,2.0485,-0.7028,0.2138,2.176
5.920140,1.5738,-1.2454,-2.2073,2.983
5.940980,-2.1040,-0.3446,-8.0570,8.334
5.962465,-3.1042,0.8126,-8.0360,8.653
5.995419,0.3025,0.1716,-0.7516,0.828
6.023872,-3.6263,-0.6374,7.5809,8.428
6.024886,-3.6263,-0.6374,7.5809,8.428
6.044819,-3.6174,-0.6933,-2.5082,4.456
6.065500,-3.5464,-2.1319,-9.0360,9.938
6.096057,-0.6876,-3.3018,-1.5732,3.722
6.115721,-0.0448,-2.7918,-1.7693,3.306
6.128441,-0.7731,-2.4582,-2.7110,3.740
6.147134,-1.8608,-2.7996,-3.7039,5.002
6.167378,-2.7624,-3.2773,-3.1291,5.307
6.191993,-2.3843,-4.5443,-2.8799,5.885
6.220642,-2.9508,-4.7716,1.9951,5.954
6.232589,-2.6059,-4.7343,2.8780,6.123
6.248821,-0.4957,-3.9161,4.8632,6.264
6.269194,2.1706,-2.8275,5.5542,6.600
6.291976,2.9763,0.5349,-4.3772,5.320
6.316205,-3.5535,5.4372,5.6092,8.582
6.330847,-0.7853,10.4827,3.9758,11.239
6.375564,-2.0609,2.3826,1.0687,3.327
6.376332,-2.0609,2.3826,1.0687,3.327
