time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
5.238626,-1.2332,-2.9866,-1.0161,3.387
5.258924,-0.8245,-2.8952,-1.0050,3.174
5.288665,-1.4497,-2.3266,-1.1479,2.972
5.310616,-1.8989,-1.5051,-0.7263,2.530
5.320376,-2.0097,-1.3702,-0.5368,2.491
5.341295,-2.2282,-1.4228,-0.3365,2.665
5.362078,-2.2059,-1.7929,-0.0755,2.844
5.389293,-1.9901,-1.9241,0.8349,2.891
5.410500,-1.9899,-2.0201,0.7500,2.933
5.423407,-1.8126,-2.2714,0.3823,2.931
5.444083,-1.3470,-2.6434,0.1209,2.969
5.464903,-0.0503,-2.5528,1.2468,2.841
5.489478,1.3094,-1.2726,2.9699,3.486
5.510964,2.9070,-0.5478,3.2786,4.416
5.526050,2.3622,-0.6991,2.4412,3.468
5.546736,1.4767,-1.1484,1.6846,2.517
5.567388,0.7544,-1.5586,2.7966,3.289
5.588178,1.0642,1.4395,4.7724,5.097
5.608041,0.8715,3.7892,-1.4530,4.151
5.628938,-0.6651,3.8759,-2.5923,4.710
5.649538,-1.1194,3.8573,-3.6094,5.400
5.670236,-1.7391,1.5712,1.6358,2.858
5.699593,0.5456,3.8843,-6.4769,7.572
5.717631,-0.3686,9.4158,1.4987,9.541
5.731628,2.1029,5.4460,0.1290,5.839
5.752321,3.3615,-0.0271,-4.5766,5.679
5.772755,3.3366,-1.4227,-0.6833,3.691
5.799705,-0.5941,-0.8825,-2.5713,2.783
5.819670,-0.8513,-0.3519,-3.2908,3.417
5.833734,-2.7161,-0.0350,-0.7362,2.814
5.855188,-3.7477,-0.4786,1.3042,3.997
5.875801,-4.1592,-1.1490,0.0917,4.316
5.899471,-1.3587,-1.9742,-1.0669,2.623
5.918432,-0.3058,-1.5201,0.5511,1.646
5.936914,1.4290,-1.0125,1.4387,2.267
5.957751,2.8567,-0.7706,1.2139,3.198
5.987555,2.7589,-0.3475,0.4173,2.812
6.006282,2.5124,-0.7628,0.2727,2.640
6.019641,2.5520,-1.0065,0.7459,2.843
6.040345,2.0707,-0.5681,1.8935,2.863
6.061678,1.3559,0.4848,1.7829,2.292
6.086123,0.4245,1.3721,1.0716,1.792
6.108057,0.5738,2.0147,0.5567,2.167
6.122265,0.3044,1.5686,0.8790,1.824
6.143264,-0.5148,0.0677,2.9678,3.013
6.164409,-0.7363,0.9660,2.6275,2.895
6.187818,0.9683,3.2685,1.4687,3.712
6.209014,2.7270,2.7649,1.3481,4.111
6.225960,3.2957,2.8217,0.1994,4.343
6.246584,3.7986,1.4201,0.0052,4.055
6.267337,0.9959,-1.0889,0.0257,1.476
6.296961,-2.9799,0.2483,-1.6955,3.437
6.317491,-3.0907,1.7466,-1.9914,4.070
6.327837,-3.0686,3.1245,-1.3422,4.580
6.349204,-4.0541,3.6429,0.1087,5.451
6.369797,-1.2722,2.6710,-0.5908,3.017
6.393346,1.9069,-0.3826,-3.3987,3.916
