time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
6.306812,1.7570,-1.6854,-1.7430,2.994
6.333693,1.0839,0.2905,-0.5229,1.238
6.356795,0.3762,1.8146,4.0406,4.445
6.367926,0.5121,1.4053,5.1809,5.393
6.388136,0.6032,-0.9763,4.8154,4.950
6.408780,-0.7291,-2.1070,2.9527,3.700
6.432067,-1.7884,-2.2371,0.4447,2.898
6.454034,-0.5353,-2.2745,-0.4738,2.384
6.470301,-0.0679,-2.3462,-0.2118,2.357
6.490580,0.3938,-1.0279,1.4022,1.783
6.511249,2.2524,2.3063,-0.6376,3.286
6.532897,0.5016,7.0688,-6.7120,9.761
6.554765,-2.3220,10.7525,11.6796,16.044
6.594449,2.7682,3.8674,-1.9319,5.133
6.594712,2.7682,3.8674,-1.9319,5.133
6.633806,-0.0973,-0.3508,-5.0794,5.092
6.634572,0.0932,-1.0929,-4.9515,5.072
6.662796,2.8120,-1.4511,-2.3622,3.949
6.687809,1.8402,0.7435,0.0417,1.985
6.702523,0.0161,3.1217,-2.1136,3.770
6.715406,-0.6909,2.8368,-2.2555,3.689
6.740276,-2.5096,0.1415,0.4809,2.559
6.762556,-3.4188,-1.4977,-0.9814,3.859
6.776212,-2.3839,-1.5019,-1.5345,3.208
6.796577,-1.5901,-1.1938,-1.4126,2.439
6.817713,-0.8597,-0.9034,-0.9417,1.563
6.842900,0.7026,-0.2466,-0.3481,0.822
6.869641,2.9224,-0.4174,0.5527,3.003
6.883398,2.9139,-0.9943,0.8819,3.203
6.899620,2.1708,-1.6675,0.8894,2.878
6.920272,0.8145,-1.5124,0.8613,1.922
6.943909,-0.0499,-1.3706,0.2971,1.403
6.969129,-0.2941,-2.1406,0.3770,2.193
6.983877,-0.5105,-2.4175,1.5359,2.909
7.001999,-0.5646,-1.8652,2.3920,3.085
7.022326,-0.8086,-0.9056,-0.0226,1.214
7.047126,-1.8426,-2.5012,-1.9258,3.655
7.063049,-2.9960,-3.4503,-0.8123,4.641
7.083339,-3.1367,-3.3412,0.7467,4.643
7.104109,-1.7561,-2.2147,0.3839,2.852
7.124620,-0.9337,-2.4933,-1.6507,3.133
7.152635,1.4499,-3.4517,-1.0814,3.897
7.178651,1.8356,-1.2894,2.4866,3.349
7.185312,1.1586,0.1153,3.0685,3.282
7.205862,2.4890,4.8628,-0.7011,5.508
7.227129,3.6554,4.7742,0.9853,6.093
7.253176,3.5470,2.7748,-0.8252,4.578
7.282345,2.8665,9.3385,2.3633,10.050
7.297316,2.9784,12.2995,6.1789,14.083
7.320210,0.6187,4.2423,0.2744,4.296
7.349984,-0.9905,0.2776,-1.2396,1.611
7.350254,-0.9905,0.2776,-1.2396,1.611
7.369828,-2.0326,0.1855,-0.7468,2.173
7.389679,-2.4745,1.7372,0.8723,3.147
7.410111,-1.7435,1.9312,0.6422,2.680
7.437828,-0.5017,0.4960,-2.9741,3.057
7.459413,-0.5424,-0.6506,-2.9905,3.108
7.471709,-0.7570,-1.7663,-2.7345,3.342
7.492135,-1.0060,-2.4801,-2.6711,3.781
7.516207,-1.7143,-2.8393,-2.1582,3.957
7.541887,-2.7679,-2.7123,-1.4702,4.145
7.566950,-2.7957,-2.2121,-1.2835,3.789
7.582153,-2.4832,-1.9134,-1.1082,3.325
7.598615,-2.1201,-1.8151,-1.1225,3.008
7.618959,-1.6044,-1.7246,-1.1893,2.639
7.639369,-0.7001,-2.1216,-1.3615,2.616
7.662727,-1.0653,-3.3725,-1.1091,3.707
7.681817,-0.8224,-4.1488,-0.7722,4.299
7.701535,0.8178,-3.4793,-0.2735,3.585
7.721804,1.3879,-1.4990,-0.5501,2.116
7.742341,1.3540,0.3871,-0.1872,1.421
7.762508,1.2264,0.3128,2.1650,2.508
7.783021,1.3319,-0.3297,4.0033,4.232
7.803768,1.1757,-0.6652,3.0596,3.345
7.824333,-0.0276,-1.2704,1.7140,2.134
7.851427,-0.8808,-1.5389,1.6800,2.443
7.878465,-0.8771,-1.2940,1.5150,2.177
7.891915,-0.7428,-0.8255,1.4151,1.799
7.907420,-0.4111,0.8818,0.5380,1.112
7.928020,-0.6090,5.0612,0.6841,5.143
7.951203,0.1815,5.2431,-4.7053,7.047
7.977883,-3.3077,4.9390,5.1531,7.867
7.991805,-0.3203,9.6237,2.5223,9.954
8.010648,4.4224,9.7878,-3.9455,11.442
8.047265,0.3592,-1.5318,-3.6807,4.003
8.059648,0.2800,-2.3035,-2.8120,3.646
8.078585,1.9570,-2.5863,-0.6475,3.307
8.097230,2.2542,-0.9911,-3.6106,4.370
8.119788,0.8436,1.2564,-1.6417,2.233
8.132666,-0.2181,1.7959,0.3959,1.852
8.159030,-1.3924,1.0415,0.0851,1.741
8.181519,-1.2061,-0.2310,-0.7268,1.427
8.192805,-1.4880,-1.1017,-0.5277,1.925
8.213980,-0.9659,-1.4006,-0.5337,1.783
8.234706,-1.2592,-1.9462,-0.9896,2.520
8.258932,0.3684,-1.2575,-0.5776,1.432
8.281027,1.6702,0.0433,0.2432,1.688
8.294984,1.6365,0.2364,0.6680,1.783
8.315471,1.4266,-0.2494,0.7922,1.651
8.348833,0.3006,-1.2471,1.8541,2.255
8.373306,0.0903,-2.4741,1.5866,2.941
8.388321,-0.8103,-2.2032,1.2342,2.652
8.399856,-1.6078,-1.6536,-2.0322,3.074
8.417623,-1.7631,-2.2855,-2.7528,3.989
8.447717,-2.6609,-3.8580,1.1700,4.830
8.470781,-1.5683,-2.8139,1.2025,3.439
8.485250,-0.7893,-1.8835,0.4604,2.093
8.500217,0.6743,0.0894,-0.7623,1.022
8.520382,3.7273,0.4685,1.2403,3.956
8.547845,5.2381,-3.4138,-1.2535,6.377
8.573864,2.0441,-3.9250,-1.0852,4.556
8.580964,0.7542,-3.4759,-0.5080,3.593
8.601834,-1.4026,-1.6592,0.9007,2.352
8.622732,-1.8227,-0.1787,1.7311,2.520
8.647976,-0.3054,4.6341,-1.5971,4.911
8.673133,2.0132,5.8667,-0.0870,6.203
8.684441,2.5775,5.4824,1.4127,6.221
8.705112,2.3495,5.7957,1.9740,6.558
8.725524,2.4791,7.5728,2.3510,8.308
8.748079,1.2070,6.5018,1.2919,6.738
8.776531,-0.2421,2.4301,-1.0217,2.647
8.792832,-0.3332,0.9688,0.1326,1.033
8.807979,-0.4506,0.4698,1.1429,1.315
8.829347,-0.6321,0.2823,0.7442,1.016
8.850297,-1.0553,-0.5218,-2.0037,2.324
8.872548,-1.0284,-1.8256,-3.4343,4.023
8.891446,-1.6242,-1.6752,-3.1315,3.905
8.911672,-2.5428,-0.8146,-2.7996,3.869
8.932324,-2.4263,-0.8358,-2.4349,3.538
8.956651,-2.2989,-1.6650,-1.9832,3.463
8.982962,-2.8073,-2.3302,-1.6059,3.986
8.993244,-2.4602,-2.2796,-1.5344,3.688
9.014327,-1.9538,-2.2012,-1.4326,3.273
9.035200,-1.2670,-2.3397,-1.7390,3.179
9.055773,-1.1798,-2.4799,-2.4405,3.674
9.080254,-1.6482,-2.9546,-1.6852,3.780
9.095429,-1.7935,-3.2503,-1.2737,3.925
9.116441,-1.6057,-4.3991,-0.1650,4.686
9.136591,-1.4011,-4.2560,-0.6477,4.527
9.157326,1.2064,-2.7594,-1.0828,3.200
9.181392,3.3415,0.2051,0.7567,3.432
