time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
7.641280,-0.0750,0.0903,0.0456,0.126
7.661786,-0.2045,-0.0363,0.0365,0.211
7.688073,-0.0711,-0.0749,0.1930,0.219
7.706700,0.2046,-0.0858,0.2383,0.326
7.723558,0.4490,-0.1423,0.2162,0.518
7.744077,0.5269,-0.1661,0.1411,0.570
7.764814,0.4853,-0.1139,0.1402,0.518
7.788429,0.2298,0.0093,0.1896,0.298
7.805554,-0.0127,0.1056,0.1707,0.201
7.826363,-0.2594,0.1432,0.1437,0.329
7.847773,-0.3199,0.0843,0.1937,0.383
7.868301,-0.2373,0.0119,0.1525,0.282
7.888885,-0.0242,-0.0150,0.1443,0.147
7.909634,0.0577,-0.0307,0.1497,0.163
7.930154,0.1522,0.0119,0.2152,0.264
7.950920,0.1563,0.0310,0.2651,0.309
7.971542,0.1222,0.0562,0.2564,0.290
7.992875,0.1184,0.0261,0.1926,0.228
8.013811,0.0847,-0.0229,0.0969,0.131
8.034446,0.0708,-0.0266,0.0766,0.108
8.054913,0.0949,-0.0068,0.1474,0.175
8.086309,0.1004,0.0358,0.1619,0.194
8.095885,0.1430,0.0329,0.1479,0.208
8.116238,0.1810,0.0051,0.1170,0.216
8.137774,0.1998,0.0166,0.1460,0.248
8.158283,0.1676,-0.0090,0.1562,0.229
8.185397,0.1171,-0.0295,0.1467,0.190
8.205474,0.0661,-0.0075,0.1409,0.156
8.219916,0.0442,0.0190,0.1947,0.201
8.239957,0.0084,0.0280,0.2027,0.205
8.260710,0.0478,0.0172,0.1742,0.181
8.286079,0.0490,0.0115,0.1639,0.171
8.302743,0.0588,0.0136,0.1637,0.174
8.322114,0.0466,0.0017,0.1758,0.182
8.342812,0.0657,0.0024,0.1734,0.185
8.363648,0.0493,-0.0047,0.1493,0.157
8.386528,0.0709,0.0002,0.1684,0.183
8.405116,0.0897,0.0071,0.1806,0.202
8.426109,0.0820,-0.0054,0.1522,0.173
8.446908,0.0782,-0.0030,0.1650,0.183
8.467342,0.1040,0.0361,0.1893,0.219
8.497262,0.0955,0.0856,0.1399,0.190
8.515331,0.1235,0.0452,0.1045,0.168
8.529429,0.1305,-0.0032,0.1142,0.173
8.550241,0.1536,-0.0849,0.1626,0.239
8.571474,0.1510,-0.0602,0.1771,0.240
8.596739,0.1497,0.0056,0.1501,0.212
8.614134,0.1055,0.0562,0.1636,0.203
8.632581,0.0778,0.0224,0.1653,0.184
8.652957,0.0462,0.0006,0.1665,0.173
8.674206,0.0435,0.0055,0.1748,0.180
8.696220,0.0085,-0.0060,0.1727,0.173
8.714542,0.0033,0.0130,0.1787,0.179
8.735388,0.0598,0.0125,0.1515,0.163
8.756432,0.0522,0.0149,0.1900,0.198
8.776389,0.1108,0.0579,0.1620,0.205
8.797307,0.0812,0.0158,0.1531,0.174
8.817169,0.1070,-0.0137,0.1438,0.180
8.838171,0.1359,-0.0402,0.1486,0.205
8.858562,0.1334,-0.0231,0.1414,0.196
8.893977,0.0970,0.0133,0.1584,0.186
8.911502,0.1288,-0.0227,0.1054,0.168
8.924298,0.1391,-0.0563,0.0858,0.173
8.941130,0.0981,-0.0563,0.1251,0.169
8.961211,0.0296,0.0299,0.1782,0.183
8.994605,0.1255,0.2033,0.2197,0.325
9.004467,0.0900,0.2128,0.1717,0.288
9.022404,0.0710,0.1105,0.1166,0.176
9.043265,0.0041,-0.1145,0.2419,0.268
9.063429,0.0356,-0.2184,0.2243,0.315
9.094689,0.0823,-0.0928,0.1093,0.165
9.105382,0.1181,-0.0272,0.0783,0.144
9.125369,0.1122,0.1358,0.0957,0.200
9.146132,0.0825,0.2900,0.1969,0.360
9.166830,0.0553,0.1908,0.2478,0.318
9.194809,0.0495,-0.1398,0.1384,0.203
9.207223,0.0852,-0.1587,0.1290,0.222
9.227832,0.1264,-0.0528,0.1526,0.205
9.248847,0.1141,0.0214,0.1097,0.160
9.269680,0.1272,0.0233,0.0770,0.150
9.294363,0.1500,0.0424,0.1423,0.211
9.310585,0.1518,0.0455,0.2241,0.274
9.331376,0.1006,-0.0370,0.1744,0.205
9.352271,0.0378,-0.0208,0.1412,0.148
9.372449,0.0617,-0.0172,0.1963,0.207
9.393601,0.0578,-0.1155,0.1469,0.196
9.414127,0.1070,-0.1182,0.1427,0.214
9.434802,0.1063,0.1300,0.1584,0.231
9.455654,0.0933,0.2874,0.1768,0.350
9.475584,0.0655,0.1702,0.1203,0.219
9.504369,0.1064,-0.1400,0.1065,0.206
9.522663,0.1527,-0.1653,0.2105,0.308
9.537178,0.1720,-0.0664,0.2008,0.273
9.558350,0.1382,0.0007,0.1315,0.191
9.579391,0.0884,0.0086,0.0857,0.123
9.605025,0.1105,-0.0159,0.1452,0.183
9.620930,0.0746,-0.0082,0.1787,0.194
9.640071,0.0665,-0.0104,0.2112,0.222
9.660677,0.0293,-0.0060,0.1492,0.152
9.681980,0.0713,-0.0228,0.0886,0.116
9.704799,0.0894,-0.0100,0.1395,0.166
9.722851,0.1063,0.0028,0.1816,0.210
9.744279,0.1391,0.0343,0.1772,0.228
9.763918,0.1039,0.0413,0.1505,0.187
9.791406,0.0593,0.0531,0.1499,0.170
9.808000,0.0507,0.0317,0.2259,0.234
9.825874,0.0282,0.0153,0.2178,0.220
9.846459,0.0398,-0.0302,0.1423,0.151
9.867447,0.0666,-0.0633,0.1300,0.159
9.891417,0.0932,-0.0339,0.1433,0.174
9.908948,0.1027,-0.0334,0.1641,0.196
9.928095,0.1050,-0.0382,0.1608,0.196
9.948647,0.1641,0.0095,0.1675,0.235
9.969215,0.1913,0.0740,0.1541,0.257
9.993049,0.1708,0.0784,0.1119,0.219
10.010708,0.1445,0.0090,0.1143,0.184
10.031193,0.1497,-0.0233,0.1643,0.223
10.051774,0.1169,-0.0160,0.1647,0.203
10.073014,0.0859,-0.0191,0.1847,0.205
