time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
9.177489,0.1051,-0.0153,0.1705,0.201
9.198514,0.0999,-0.0058,0.2113,0.234
9.225375,0.1227,-0.0310,0.2204,0.254
9.242080,0.1330,-0.0241,0.2178,0.256
9.260709,0.1189,-0.0168,0.1986,0.232
9.281910,0.0901,-0.0139,0.2082,0.227
9.302161,0.0875,-0.0163,0.1748,0.196
9.325608,0.0755,-0.0498,0.1748,0.197
9.342669,0.0951,-0.0424,0.1890,0.216
9.364223,0.0983,-0.0349,0.2175,0.241
9.383962,0.0991,-0.0253,0.2244,0.247
9.405163,0.0716,-0.0090,0.2217,0.233
9.427512,0.0746,-0.0260,0.1904,0.206
9.445569,0.1080,-0.0593,0.1832,0.221
9.466855,0.0986,-0.0252,0.1808,0.207
9.487180,0.0968,0.0156,0.1950,0.218
9.507948,0.1028,0.0288,0.2209,0.245
9.534676,0.1051,-0.0269,0.1706,0.202
9.552296,0.1233,-0.0765,0.1636,0.219
9.569932,0.1004,-0.0669,0.1927,0.227
9.590003,0.1567,-0.0290,0.2841,0.326
9.611388,0.1549,-0.0491,0.2673,0.313
9.634245,0.1352,-0.0397,0.1932,0.239
9.652005,0.1065,0.0124,0.1149,0.157
9.672613,0.0864,0.0129,0.1439,0.168
9.693270,0.0587,-0.0054,0.2538,0.261
9.724829,0.1105,-0.0359,0.2405,0.267
9.740443,0.0888,-0.0328,0.1967,0.218
9.754686,0.0919,-0.0094,0.1750,0.198
9.774800,0.0841,-0.0195,0.1488,0.172
9.796814,0.0965,-0.0209,0.2141,0.236
9.822512,0.1221,-0.0423,0.2358,0.269
9.837121,0.1225,-0.0428,0.2333,0.267
9.857718,0.1305,-0.0191,0.1923,0.233
9.878112,0.1163,-0.0495,0.1564,0.201
9.899223,0.0957,-0.0510,0.1808,0.211
9.922176,0.1379,-0.0262,0.1794,0.228
9.940039,0.1177,-0.0117,0.1941,0.227
9.960472,0.1115,-0.0211,0.2321,0.258
9.981350,0.0971,-0.0047,0.2362,0.255
10.001880,0.1082,-0.0362,0.2070,0.236
10.022460,0.0940,-0.0196,0.1543,0.182
10.042923,0.0930,-0.0287,0.1737,0.199
10.064000,0.0988,-0.0397,0.2101,0.236
10.084741,0.0842,-0.0275,0.2222,0.239
10.105108,0.0755,-0.0232,0.2027,0.218
10.133755,0.1165,-0.0206,0.1930,0.226
10.148880,0.0752,-0.0272,0.1789,0.196
10.166990,0.1247,-0.0432,0.1983,0.238
10.187753,0.1095,-0.0281,0.1890,0.220
10.207856,0.1209,-0.0162,0.2251,0.256
10.233366,0.1088,-0.0382,0.1916,0.224
10.248817,0.1085,-0.0242,0.1941,0.224
10.270027,0.1181,-0.0219,0.1869,0.222
10.291307,0.1140,-0.0054,0.1938,0.225
10.311663,0.0925,-0.0339,0.1938,0.217
10.332919,0.0998,-0.0624,0.2297,0.258
10.352618,0.0854,-0.0091,0.1962,0.214
10.373775,0.0934,0.0365,0.2080,0.231
10.394950,0.1037,0.0188,0.2412,0.263
10.415104,0.0885,-0.0207,0.1864,0.207
10.440345,0.1115,-0.0776,0.1746,0.221
10.456003,0.0897,-0.0480,0.2106,0.234
10.475904,0.1083,-0.0562,0.2539,0.282
10.495859,0.1195,-0.0266,0.2518,0.280
10.515846,0.1384,-0.0009,0.1920,0.237
10.537915,0.1184,0.0294,0.1467,0.191
10.556651,0.1039,0.0009,0.1708,0.200
10.577055,0.0975,0.0013,0.1992,0.222
10.597610,0.0821,-0.0403,0.2108,0.230
10.626331,0.0836,-0.0420,0.2031,0.224
10.637871,0.1026,-0.0397,0.2007,0.229
10.658230,0.0895,-0.0102,0.2059,0.225
10.678829,0.1009,-0.0240,0.2157,0.239
10.699034,0.1130,-0.0168,0.1821,0.215
10.725994,0.1232,-0.0295,0.1843,0.224
10.739840,0.0968,-0.0293,0.2035,0.227
10.760298,0.0965,-0.0358,0.1988,0.224
10.780956,0.0990,-0.0352,0.1868,0.214
10.801233,0.1196,-0.0297,0.1823,0.220
10.826387,0.1134,0.0000,0.2115,0.240
10.842133,0.1416,-0.0042,0.2332,0.273
10.862705,0.1344,0.0057,0.2141,0.253
10.883155,0.1203,-0.0197,0.2116,0.244
10.903861,0.0997,-0.0310,0.1666,0.197
10.926428,0.0955,-0.0325,0.1528,0.183
10.944567,0.0406,-0.0158,0.1695,0.175
10.965206,0.0633,-0.0037,0.2171,0.226
10.986038,0.0871,-0.0231,0.2164,0.234
11.006107,0.0954,-0.0188,0.2041,0.226
11.028118,0.1072,-0.0244,0.1658,0.199
11.047078,0.1234,-0.0436,0.1755,0.219
11.067786,0.1079,-0.0214,0.1735,0.205
11.088308,0.1352,-0.0325,0.2003,0.244
11.109309,0.1325,-0.0243,0.2148,0.254
11.129903,0.1402,-0.0168,0.2170,0.259
11.149748,0.1065,-0.0212,0.1884,0.217
11.170322,0.1036,-0.0259,0.1766,0.206
11.190453,0.0852,-0.0540,0.2058,0.229
11.211069,0.0732,-0.0461,0.2106,0.228
11.232128,0.1004,-0.0405,0.2391,0.262
11.253298,0.0880,0.0005,0.1859,0.206
11.273726,0.0795,0.0383,0.1807,0.201
11.295158,0.0943,0.0206,0.2117,0.233
11.315779,0.1010,-0.0427,0.1831,0.213
11.342547,0.1093,-0.0844,0.1978,0.241
11.363214,0.1162,-0.0691,0.2314,0.268
11.377673,0.0925,-0.0322,0.2505,0.269
11.397971,0.1189,-0.0104,0.2170,0.248
