time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
9.776268,0.0503,0.0443,0.0073,0.067
9.797579,-0.0204,0.0309,0.0095,0.038
9.827656,-0.0278,0.0107,0.0892,0.094
9.84865,-0.0402,-0.0074,0.1392,0.145
9.859684,-0.0547,0.0322,0.1317,0.146
9.880184,-0.1095,0.008,0.0718,0.131
9.900619,-0.1329,-0.0396,0.019,0.14
9.926156,-0.0251,-0.025,0.0581,0.068
9.94433,0.0348,-0.006,0.0583,0.068
9.96288,0.0205,0.0174,0.0423,0.05
9.984613,-0.0177,0.0089,-0.0052,0.02
10.005564,-0.0178,0.0267,-0.02,0.038
10.02564,-0.0011,0.0497,-0.0034,0.05
10.047023,-0.0109,0.011,-0.0529,0.055
10.067411,0.0173,-0.0023,-0.061,0.063
10.088255,0.0234,-0.0137,-0.0238,0.036
10.109326,0.0111,-0.0027,-0.0155,0.019
10.137211,0.0138,0.0119,0.0298,0.035
10.1561,-0.0052,0.0025,0.009,0.011
10.170829,-0.0196,-0.04,-0.0377,0.058
10.191124,-0.0177,-0.0621,0.0232,0.069
10.21238,-0.025,-0.0276,0.041,0.055
10.236985,-0.0436,0.0153,0.0064,0.047
10.256391,-0.1075,-0.0074,-0.0116,0.108
10.274388,-0.0759,-0.0274,-0.0079,0.081
10.296091,0.0173,0.0026,0.0357,0.04
10.316412,0.0287,0.0314,0.0314,0.053
10.335565,0.0549,0.0565,-0.0079,0.079
10.356223,-0.0311,0.0362,0.0331,0.058
10.37718,-0.1196,-0.0456,0.0529,0.139
10.398268,-0.0988,-0.082,0.1077,0.168
10.41824,-0.0172,-0.0624,0.1039,0.122
10.443243,0.0577,0.0218,0.0209,0.065
10.470446,0.0558,0.026,-0.0625,0.088
10.479256,0.0461,0.0037,-0.0746,0.088
10.500482,0.0508,0.0147,-0.0278,0.06
10.533243,0.0603,0.0463,-0.0558,0.094
10.552782,0.0267,0.0214,-0.1433,0.147
10.561535,0.0217,-0.0098,-0.1324,0.135
10.581865,0.0381,-0.0303,-0.074,0.089
10.602523,0.0353,0.0002,0.0128,0.038
10.634386,0.0144,0.0252,-0.0098,0.031
10.651771,-0.0044,0.009,-0.0472,0.048
10.665266,-0.0187,-0.0305,-0.0269,0.045
10.686244,-0.0088,-0.0203,0.0118,0.025
10.706377,-0.0024,0.0236,0.0536,0.059
10.734955,-0.0174,0.0306,0.0145,0.038
10.756069,-0.0479,0.0139,0.0236,0.055
10.768635,-0.0433,0.001,0.0621,0.076
10.789619,-0.0361,0.0304,0.0965,0.107
10.809446,-0.0766,-0.004,0.0439,0.088
10.834571,-0.0216,0.0122,0.0267,0.036
10.854179,-0.0122,-0.0168,0.0291,0.036
10.87295,0.0041,-0.0031,0.0199,0.021
10.893532,-0.0034,-0.0107,-0.0171,0.02
10.914176,0.0152,-0.0037,-0.0142,0.021
10.934456,0.0077,0.0176,-0.0164,0.025
10.955185,0.0268,0.0121,0.0031,0.03
10.976189,0.0243,-0.0002,-0.01,0.026
10.996537,0.0552,0.0286,-0.0059,0.062
11.017711,0.007,0.0432,0.001,0.044
11.044948,-0.0149,0.0937,0.0442,0.105
11.061524,0.0161,0.0931,0.0467,0.105
11.07902,0.0111,0.047,0.0023,0.048
11.1001,0.0029,-0.0335,-0.1212,0.126
11.120438,0.0425,-0.1054,-0.0824,0.14
11.145113,0.0601,-0.0916,0.0438,0.118
11.161094,0.0166,-0.0604,0.0056,0.063
11.182456,0.0023,0.0167,-0.0265,0.031
11.203082,-0.0073,0.0605,-0.0343,0.07
11.224717,-0.0457,0.0623,-0.0002,0.077
11.257192,-0.1176,0.0478,-0.015,0.128
